X,Y
-1.9003671286564703,3.1492843721984287
-1.599337132992489,3.1099654127805
-1.4232458739368077,2.921537331731108
-1.2983071373285078,2.8341288013052206
-1.2013971243204515,2.7586847008631232
-1.1222158782728267,2.669606546839022
-1.0552690886422134,2.6620040546725594
-0.9972771416645266,2.699206887455036
-0.9461246192171454,2.620380500591509
-0.9003671286564703,2.448611871629942
-0.8589744434982453,2.359022054153864
-0.8211858826088454,2.320534072896667
-0.7864237763496335,2.2921657180350254
-0.7542390929782322,2.258437510692478
-0.724275869600789,2.250676989758193
-0.6962471460005455,2.3266920567526026
-0.6699182072781964,2.399298556044184
-0.6450946235531642,2.4082955260920387
-0.6216135277036413,2.3476401515639482
-0.599337132992489,2.3682357729248484
-0.578147833922551,2.3717758980310406
-0.5579444478342641,2.333953599516856
-0.5386392926388774,2.340260051480722
-0.5201558869448641,2.3009809243581856
-0.5024271199844326,2.25217489753746
