X,Y
-1.9003671286564703,3.1816418015069043
-1.599337132992489,3.1359231013598756
-1.4232458739368077,2.936639295213233
-1.2983071373285078,2.767831659255256
-1.2013971243204515,2.6679659853257074
-1.1222158782728267,2.552883294302946
-1.0552690886422134,2.442604278573599
-0.9972771416645266,2.3977825323862
-0.9461246192171454,2.376103777464692
-0.9003671286564703,2.3597951552809313
-0.8589744434982453,2.3376561550770254
-0.8211858826088454,2.2918072299535783
-0.7864237763496335,2.247970978417416
-0.7542390929782322,2.2420609988115587
-0.724275869600789,2.235549939014191
-0.6962471460005455,2.279303890336025
-0.6699182072781964,2.2861649123663
-0.6450946235531642,2.27380927933313
-0.6216135277036413,2.277040713522686
-0.599337132992489,2.272467808975307
-0.578147833922551,2.3402213240712446
-0.5579444478342641,2.4612646631807125
-0.5386392926388774,2.4272455100005264
-0.5201558869448641,2.3366785604371443
-0.5024271199844326,2.2972017485689813
