X,Y
-1.9003671286564703,3.5060336599499284
-1.599337132992489,3.516996544109627
-1.4232458739368077,3.240972518559543
-1.2983071373285078,3.1477657488584754
-1.2013971243204515,3.1296748341955962
-1.1222158782728267,3.018827693015867
-1.0552690886422134,2.9981561255792455
-0.9972771416645266,2.8886406887595544
-0.9461246192171454,2.692855159364755
-0.9003671286564703,2.5231374649478227
-0.8589744434982453,2.402659504494093
-0.8211858826088454,2.346269879456039
