X,Y
-1.9003671286564703,3.4190952523712825
-1.599337132992489,3.3475583710160737
-1.4232458739368077,3.2100642189276716
-1.2983071373285078,3.0944234189001936
-1.2013971243204515,2.9244230700724207
-1.1222158782728267,2.8659667749778817
-1.0552690886422134,2.753843854549397
-0.9972771416645266,2.658702017247192
-0.9461246192171454,2.586876441191572
-0.9003671286564703,2.5260687921898293
-0.8589744434982453,2.5064441035271026
-0.8211858826088454,2.4494549786662283
-0.7864237763496335,2.43139856885984
-0.7542390929782322,2.420373071715767
-0.724275869600789,2.417121856903694
-0.6962471460005455,2.414489884555483
-0.6699182072781964,2.4379135494422433
-0.6450946235531642,2.431810730392259
-0.6216135277036413,2.4197424591645436
-0.599337132992489,2.4175267810778345
-0.578147833922551,2.4142693521619396
-0.5579444478342641,2.4884519365851303
-0.5386392926388774,2.5456959202428764
-0.5201558869448641,2.5883347893487803
-0.5024271199844326,2.516192184948021
