X,Y
-1.9003671286564703,3.3705009155050565
-1.599337132992489,3.3749874568187135
-1.4232458739368077,3.1995544090236887
-1.2983071373285078,3.2536831400744304
-1.2013971243204515,3.104161629606331
-1.1222158782728267,3.019759512348583
-1.0552690886422134,3.1327250727821094
-0.9972771416645266,2.9181748662705544
-0.9461246192171454,2.809905782399834
-0.9003671286564703,2.7041545332521517
-0.8589744434982453,2.6864001271906135
-0.8211858826088454,2.5360045782347833
-0.7864237763496335,2.459447786603802
-0.7542390929782322,2.4278076104825344
-0.724275869600789,2.3497077785216742
-0.6962471460005455,2.338513085592636
-0.6699182072781964,2.3509748038397107
-0.6450946235531642,2.3808664368991233
-0.6216135277036413,2.391947266471348
-0.599337132992489,2.449583325465304
-0.578147833922551,2.4394750126751954
-0.5579444478342641,2.4712702136916933
-0.5386392926388774,2.410410097709877
-0.5201558869448641,2.3555620544028644
-0.5024271199844326,2.340883259766905
