X,Y
-1.9003671286564703,3.120424951992348
-1.599337132992489,3.0416061351541925
-1.4232458739368077,2.9390738831803893
-1.2983071373285078,2.8681760747321556
-1.2013971243204515,2.772387090507105
-1.1222158782728267,2.7546812197671953
-1.0552690886422134,2.731787484601159
-0.9972771416645266,2.6670061717892097
-0.9461246192171454,2.6141180622647404
-0.9003671286564703,2.5087017798355804
-0.8589744434982453,2.401457848367622
-0.8211858826088454,2.312342785744212
-0.7864237763496335,2.2374191220111497
-0.7542390929782322,2.1520457215884004
-0.724275869600789,2.143216934815967
-0.6962471460005455,2.185716607008497
-0.6699182072781964,2.2401759959059033
-0.6450946235531642,2.3035571194111317
-0.6216135277036413,2.3395650663489134
-0.599337132992489,2.3539405955142887
-0.578147833922551,2.2299641361867235
-0.5579444478342641,2.188493462262745
-0.5386392926388774,2.229014431541457
-0.5201558869448641,2.2232192174682117
-0.5024271199844326,2.232329136175957
