X,Y
-1.9003671286564703,3.1947532546597306
-1.599337132992489,3.2284136173205673
-1.4232458739368077,3.0855567398218504
-1.2983071373285078,2.9418520099310688
-1.2013971243204515,2.870807759038306
-1.1222158782728267,2.8094334140908175
-1.0552690886422134,2.7064164111278215
-0.9972771416645266,2.614233136363532
-0.9461246192171454,2.5898082289007913
-0.9003671286564703,2.5160163617740965
-0.8589744434982453,2.44984279233878
-0.8211858826088454,2.35729345989499
-0.7864237763496335,2.3375197059698767
-0.7542390929782322,2.3128804409298778
-0.724275869600789,2.3027437878788484
-0.6962471460005455,2.3354195336219608
-0.6699182072781964,2.49015023401654
-0.6450946235531642,2.4707312805955794
-0.6216135277036413,2.394839443759324
-0.599337132992489,2.44713746720747
-0.578147833922551,2.437558282891019
-0.5579444478342641,2.3064323277640475
-0.5386392926388774,2.229194430704182
-0.5201558869448641,2.2346553494150005
-0.5024271199844326,2.21275101811829
