X,Y
-1.9003671286564703,3.594445905346801
-1.599337132992489,3.5322414638751236
-1.4232458739368077,3.402572048684696
-1.2983071373285078,3.220400160741619
-1.2013971243204515,3.046388077394811
-1.1222158782728267,2.9401722028734047
-1.0552690886422134,2.750627489748582
-0.9972771416645266,2.6826671290147353
-0.9461246192171454,2.669339846630881
-0.9003671286564703,2.6334850501820215
-0.8589744434982453,2.5744931179017683
-0.8211858826088454,2.538816481005881
-0.7864237763496335,2.5482617941497567
-0.7542390929782322,2.542924800186728
-0.724275869600789,2.4756364240165967
-0.6962471460005455,2.5240731796702023
-0.6699182072781964,2.582581495163912
-0.6450946235531642,2.565812581039949
-0.6216135277036413,2.520564499985067
-0.599337132992489,2.49294297516131
-0.578147833922551,2.5535511987236195
-0.5579444478342641,2.529943645415811
-0.5386392926388774,2.4810012766204186
-0.5201558869448641,2.559092363868892
-0.5024271199844326,2.5382372218276905
