X,Y
-1.9003671286564703,3.4256584513534625
-1.599337132992489,3.3153830121015466
-1.4232458739368077,3.185779944139189
-1.2983071373285078,3.1132511249315296
-1.2013971243204515,3.073753598351779
-1.1222158782728267,2.9956357305466197
-1.0552690886422134,2.898194703662033
-0.9972771416645266,2.8283132509381
-0.9461246192171454,2.768897344083856
-0.9003671286564703,2.6857899111949646
-0.8589744434982453,2.615582816874706
-0.8211858826088454,2.5892490641624852
-0.7864237763496335,2.5556640165946156
-0.7542390929782322,2.58198024214046
-0.724275869600789,2.61027085546671
-0.6962471460005455,2.5325880339062037
-0.6699182072781964,2.4952974615819707
-0.6450946235531642,2.49441190469136
-0.6216135277036413,2.521864096867517
-0.599337132992489,2.5634630485795222
-0.578147833922551,2.612013894163486
-0.5579444478342641,2.4736386022140064
-0.5386392926388774,2.519743884424075
-0.5201558869448641,2.5592626096826336
-0.5024271199844326,2.597603619270632
