X,Y
-1.9003671286564703,3.4754440649278306
-1.599337132992489,3.4382432706120154
-1.4232458739368077,3.2622750376093883
-1.2983071373285078,3.126315371868126
-1.2013971243204515,3.012045503712343
-1.1222158782728267,2.945661969004354
-1.0552690886422134,2.894937441545507
-0.9972771416645266,2.781850832393588
-0.9461246192171454,2.681391000462781
-0.9003671286564703,2.5736009173696814
-0.8589744434982453,2.518315368241779
-0.8211858826088454,2.5009919487199666
-0.7864237763496335,2.439068794088487
-0.7542390929782322,2.368085517140459
-0.724275869600789,2.346000311797011
-0.6962471460005455,2.3581973473821565
-0.6699182072781964,2.3531168210026756
-0.6450946235531642,2.3744167700792427
-0.6216135277036413,2.373813745622654
-0.599337132992489,2.3618590358777642
-0.578147833922551,2.3772261354552082
-0.5579444478342641,2.407063761100071
-0.5386392926388774,2.431898210810541
-0.5201558869448641,2.5565758090848365
-0.5024271199844326,2.6911483665630165
