X,Y
-1.9003671286564703,3.4724647579731327
-1.599337132992489,3.439493806863771
-1.4232458739368077,3.312750012777712
-1.2983071373285078,3.1363929997765876
-1.2013971243204515,2.96350298733164
-1.1222158782728267,2.8845390542026075
-1.0552690886422134,2.803803347063794
-0.9972771416645266,2.659593817673711
-0.9461246192171454,2.5716594943847997
-0.9003671286564703,2.4664963692397626
-0.8589744434982453,2.388623673972239
-0.8211858826088454,2.3606415551558753
-0.7864237763496335,2.376825672443639
-0.7542390929782322,2.392765822009544
-0.724275869600789,2.3532343358108534
-0.6962471460005455,2.3606922855028243
-0.6699182072781964,2.406231636373766
-0.6450946235531642,2.5131986988090564
-0.6216135277036413,2.6599759106433165
-0.599337132992489,2.73938931314722
-0.578147833922551,2.5498466181346293
-0.5579444478342641,2.471723847042796
-0.5386392926388774,2.452218284011068
-0.5201558869448641,2.488818172017548
-0.5024271199844326,2.645701842759206
