X,Y
-1.9003671286564703,3.1096810281375147
-1.599337132992489,3.1238728496002937
-1.4232458739368077,2.9925661436766315
-1.2983071373285078,2.8687350722619116
-1.2013971243204515,2.7971313706749164
-1.1222158782728267,2.785910959600843
-1.0552690886422134,2.7896489641558446
-0.9972771416645266,2.689601083491804
-0.9461246192171454,2.5769999186261043
-0.9003671286564703,2.523493270728222
-0.8589744434982453,2.4676434736276924
-0.8211858826088454,2.402449153477936
-0.7864237763496335,2.31594946833603
-0.7542390929782322,2.2562067141728566
-0.724275869600789,2.2164558050696006
-0.6962471460005455,2.1743342937019685
-0.6699182072781964,2.181242042082679
-0.6450946235531642,2.1783013854341644
-0.6216135277036413,2.1783671545415686
-0.599337132992489,2.155928353818245
-0.578147833922551,2.138974547724436
-0.5579444478342641,2.149817923701197
-0.5386392926388774,2.1749255641901386
-0.5201558869448641,2.2031493530150352
-0.5024271199844326,2.29635987437166
