X,Y
-1.9003671286564703,3.5665151661545984
-1.599337132992489,3.47829938934376
-1.4232458739368077,3.3197549222575065
-1.2983071373285078,3.2483030073670163
-1.2013971243204515,3.1846027514896234
-1.1222158782728267,3.1238350947520033
-1.0552690886422134,3.037645089665565
-0.9972771416645266,2.9213475733993097
-0.9461246192171454,2.7942580232693475
-0.9003671286564703,2.6646341631138633
-0.8589744434982453,2.536753887451633
-0.8211858826088454,2.4830449257217966
-0.7864237763496335,2.383575962818144
-0.7542390929782322,2.354558963203129
-0.724275869600789,2.3422390039323298
-0.6962471460005455,2.348161363922564
-0.6699182072781964,2.33039220091643
-0.6450946235531642,2.327839428258251
-0.6216135277036413,2.3454666925404832
-0.599337132992489,2.3171419998348806
-0.578147833922551,2.312094129848171
-0.5579444478342641,2.308061101244481
-0.5386392926388774,2.3178964823562818
-0.5201558869448641,2.351764823304527
-0.5024271199844326,2.427409611851695
