X,Y
-1.9003671286564703,3.4038704155146884
-1.599337132992489,3.3190886328601144
-1.4232458739368077,3.124083584164389
-1.2983071373285078,3.035751632462553
-1.2013971243204515,2.9498108810253947
-1.1222158782728267,2.9444546478963516
-1.0552690886422134,2.862502609375279
-0.9972771416645266,2.6776060030942306
-0.9461246192171454,2.539619592145564
-0.9003671286564703,2.464200522442259
-0.8589744434982453,2.3632429020230195
-0.8211858826088454,2.3091212011767466
-0.7864237763496335,2.2806760995062985
-0.7542390929782322,2.303430513995223
-0.724275869600789,2.3632421069192038
-0.6962471460005455,2.450656410270609
-0.6699182072781964,2.4811669827272853
-0.6450946235531642,2.47701712243697
-0.6216135277036413,2.4225460808840293
-0.599337132992489,2.3376706929372206
-0.578147833922551,2.322560286314684
-0.5579444478342641,2.3077607178611963
-0.5386392926388774,2.269797158229945
-0.5201558869448641,2.242649698382176
-0.5024271199844326,2.2403136106460297
