X,Y
-1.9003671286564703,3.106413885997183
-1.599337132992489,3.0907455895100373
-1.4232458739368077,2.975979365116297
-1.2983071373285078,2.8483973384313894
-1.2013971243204515,2.803416675425753
-1.1222158782728267,2.683343917882457
-1.0552690886422134,2.6006002032600173
-0.9972771416645266,2.5349855325257766
-0.9461246192171454,2.4836280833060203
-0.9003671286564703,2.42175887938711
-0.8589744434982453,2.351681493761507
-0.8211858826088454,2.2793080119539404
-0.7864237763496335,2.2504712190952207
-0.7542390929782322,2.243033081474515
-0.724275869600789,2.23235521639145
-0.6962471460005455,2.231684057147703
-0.6699182072781964,2.2435083027399356
-0.6450946235531642,2.2854764107645806
-0.6216135277036413,2.3359451012891594
-0.599337132992489,2.412624145238646
-0.578147833922551,2.5399234219422757
-0.5579444478342641,2.4632857032066497
-0.5386392926388774,2.366885379809507
-0.5201558869448641,2.320994053799814
-0.5024271199844326,2.295621122425066
