X,Y
-1.9003671286564703,3.297989606599472
-1.599337132992489,3.2869043714737782
-1.4232458739368077,3.213965426262982
-1.2983071373285078,3.1321575927300835
-1.2013971243204515,3.0343244374801954
-1.1222158782728267,2.9454691881417197
-1.0552690886422134,2.880870197679261
-0.9972771416645266,2.7784447534715837
-0.9461246192171454,2.7478376418882062
-0.9003671286564703,2.6675886034889924
-0.8589744434982453,2.5601188336313188
-0.8211858826088454,2.461295329162669
-0.7864237763496335,2.37389032665758
-0.7542390929782322,2.296520914515292
-0.724275869600789,2.239102602289066
-0.6962471460005455,2.193353024848751
-0.6699182072781964,2.1571074379145783
-0.6450946235531642,2.1501227049323606
-0.6216135277036413,2.2159650225629264
-0.599337132992489,2.332690837601393
-0.578147833922551,2.3788807468914173
-0.5579444478342641,2.2582083328416376
-0.5386392926388774,2.2024652192720837
-0.5201558869448641,2.2817214217745185
-0.5024271199844326,2.3355556058676585
