X,Y
-1.9003671286564703,3.625303892285488
-1.599337132992489,3.5671555633743472
-1.4232458739368077,3.335848666335591
-1.2983071373285078,3.261504242636482
-1.2013971243204515,3.173908924333442
-1.1222158782728267,3.1055743578752093
-1.0552690886422134,2.9314593101704496
-0.9972771416645266,2.7830571719992467
-0.9461246192171454,2.7017037507489876
-0.9003671286564703,2.6398320123465826
-0.8589744434982453,2.5575509688811335
-0.8211858826088454,2.4988285333682825
-0.7864237763496335,2.4947305094718732
-0.7542390929782322,2.5164226580907276
-0.724275869600789,2.5394456373862133
-0.6962471460005455,2.5525940047320077
-0.6699182072781964,2.550199661538771
-0.6450946235531642,2.4952479293522924
-0.6216135277036413,2.49841028882971
-0.599337132992489,2.4580312844927135
-0.578147833922551,2.4507830877733454
-0.5579444478342641,2.444257420323228
-0.5386392926388774,2.4186908162967833
-0.5201558869448641,2.432609286879651
-0.5024271199844326,2.397090719982275
