X,Y
-1.9003671286564703,3.5082262586389925
-1.599337132992489,3.5054020105293278
-1.4232458739368077,3.284191416105173
-1.2983071373285078,3.108159232828751
-1.2013971243204515,3.0091048936889555
-1.1222158782728267,2.838221948666255
-1.0552690886422134,2.731899939860769
-0.9972771416645266,2.657485180658832
-0.9461246192171454,2.6263651956092398
-0.9003671286564703,2.613326761665057
-0.8589744434982453,2.563688545744109
-0.8211858826088454,2.535475083747884
-0.7864237763496335,2.5340216984697834
-0.7542390929782322,2.672263549779522
-0.724275869600789,2.882809237935911
-0.6962471460005455,2.9154077435791055
-0.6699182072781964,2.739982098550179
-0.6450946235531642,2.5218697905615928
-0.6216135277036413,2.47526480872714
-0.599337132992489,2.4506146619209295
-0.578147833922551,2.4438478073029937
-0.5579444478342641,2.4230840910861096
-0.5386392926388774,2.436263333408644
-0.5201558869448641,2.4019367715352766
-0.5024271199844326,2.3911618930042953
