X,Y
-1.9003671286564703,3.0867237894286874
-1.599337132992489,3.0425000495439374
-1.4232458739368077,2.9004591660063537
-1.2983071373285078,2.8292744343600575
-1.2013971243204515,2.773623090081017
-1.1222158782728267,2.7076599751748613
-1.0552690886422134,2.5612040706275123
-0.9972771416645266,2.5275745665798866
-0.9461246192171454,2.474991502122326
-0.9003671286564703,2.434026263700837
-0.8589744434982453,2.412986718864279
-0.8211858826088454,2.351842516660473
-0.7864237763496335,2.3065846683215345
-0.7542390929782322,2.366286899691838
-0.724275869600789,2.405773655252383
-0.6962471460005455,2.3572805701402033
-0.6699182072781964,2.3619277727367485
-0.6450946235531642,2.3686328231905303
-0.6216135277036413,2.4261643388397927
-0.599337132992489,2.4204277835801045
-0.578147833922551,2.4556899906054075
-0.5579444478342641,2.594496672203964
-0.5386392926388774,2.6140623861159433
-0.5201558869448641,2.510509118105969
-0.5024271199844326,2.569681679508663
