X,Y
-1.9003671286564703,3.4982001947268095
-1.599337132992489,3.5059230018548564
-1.4232458739368077,3.3593039429369513
-1.2983071373285078,3.2228247871879736
-1.2013971243204515,3.104071069988111
-1.1222158782728267,2.9768186167663906
-1.0552690886422134,2.8461570726155494
-0.9972771416645266,2.723470029070927
-0.9461246192171454,2.6651105027546467
-0.9003671286564703,2.5942977115164867
-0.8589744434982453,2.5132085629398686
-0.8211858826088454,2.4473025161987514
-0.7864237763496335,2.4873110635654196
-0.7542390929782322,2.440043274491612
-0.724275869600789,2.4632735308312057
-0.6962471460005455,2.550172344364697
-0.6699182072781964,2.619227293044648
-0.6450946235531642,2.5454154110981837
-0.6216135277036413,2.5148923795075415
-0.599337132992489,2.4557389109521854
-0.578147833922551,2.4208914861227386
-0.5579444478342641,2.4471370322876402
-0.5386392926388774,2.4921601289544077
-0.5201558869448641,2.520745435449038
-0.5024271199844326,2.5165322393396536
