X,Y
-1.9003671286564703,3.187689705999502
-1.599337132992489,3.1071062069691338
-1.4232458739368077,2.9633998543498152
-1.2983071373285078,2.855664205477816
-1.2013971243204515,2.81289091777687
-1.1222158782728267,2.7704458378561005
-1.0552690886422134,2.7081833785668077
-0.9972771416645266,2.5607582732514738
-0.9461246192171454,2.4928873355332692
-0.9003671286564703,2.4470703437983676
-0.8589744434982453,2.4024879020656256
-0.8211858826088454,2.3726233057391926
-0.7864237763496335,2.4050230941063973
-0.7542390929782322,2.4248291198251244
-0.724275869600789,2.424336610345647
-0.6962471460005455,2.391270380444886
-0.6699182072781964,2.3992005845927107
-0.6450946235531642,2.408289015595546
-0.6216135277036413,2.343580756044788
-0.599337132992489,2.278380259256742
-0.578147833922551,2.2500523748992194
-0.5579444478342641,2.2017195452387903
-0.5386392926388774,2.1797224484221074
-0.5201558869448641,2.179584974206632
-0.5024271199844326,2.1870180271274315
