X,Y
-1.9003671286564703,3.2832582800871952
-1.599337132992489,3.24567090244493
-1.4232458739368077,3.007920329998358
-1.2983071373285078,2.823064497351945
-1.2013971243204515,2.8017787061141317
-1.1222158782728267,2.764965116134684
-1.0552690886422134,2.6695909075191864
-0.9972771416645266,2.6206767694547186
-0.9461246192171454,2.55189338027497
-0.9003671286564703,2.4319182601343425
-0.8589744434982453,2.3376407496716713
-0.8211858826088454,2.3088594497334882
-0.7864237763496335,2.2760507596339052
-0.7542390929782322,2.2738497355125022
-0.724275869600789,2.2906216445464302
-0.6962471460005455,2.263959550982181
-0.6699182072781964,2.292878938556293
-0.6450946235531642,2.3420119590269652
-0.6216135277036413,2.3963670971962125
-0.599337132992489,2.4282987387664443
-0.578147833922551,2.4106523141951013
-0.5579444478342641,2.385377404942494
-0.5386392926388774,2.360845671764754
-0.5201558869448641,2.43121140171392
-0.5024271199844326,2.487667338101623
