Rest_BP_DFA Rest_BP_DFA_VN Rest_BP_KSGHE Rest_BP_KSGHE_VN Rest_BP_RS Rest_BP_RS_VN     Rest_BP_Wavelet Rest_BP_Wavelet_VN Rest_BP_Welch_GT1Div Rest_BP_Welch_GT1Div_VN     Rest_DFA Rest_DFA_VN Rest_KSGHE Rest_KSGHE_VN Rest_RS Rest_RS_VN     Rest_Wavelet Rest_Wavelet_VN Rest_Welch_GT1Div Rest_Welch_GT1Div_VN     Movie_BP_DFA Movie_BP_DFA_VN Movie_BP_KSGHE Movie_BP_KSGHE_VN Movie_BP_RS Movie_BP_RS_VN     Movie_BP_Wavelet Movie_BP_Wavelet_VN Movie_BP_Welch_GT1Div Movie_BP_Welch_GT1Div_VN     Movie_DFA Movie_DFA_VN Movie_KSGHE Movie_KSGHE_VN Movie_RS Movie_RS_VN     Movie_Wavelet Movie_Wavelet_VN Movie_Welch_GT1Div Movie_Welch_GT1Div_VN
0.138199 0.141117 0.465562 0.445934 0.451158 0.453150 0.864455 0.882562 2.420926 2.392641 0.624076 0.630534 0.133131 0.113949 0.742724 0.765790 0.510817 0.510844 0.723714 0.691138 0.109599 0.121451 0.462840 0.455108 0.430470 0.452606 0.915854 0.896458 2.384656 2.383087 0.583656 0.647635 0.199756 0.186501 0.723386 0.789676 0.526401 0.531110 0.695981 0.707131  
